GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
8600000US77583,77583,ZCTA5 77583,137800,10020
8600000US77584,77584,ZCTA5 77584,189600,6398
8600000US77585,77585,ZCTA5 77585,50100,20120
8600000US77586,77586,ZCTA5 77586,190100,8838
8600000US77587,77587,ZCTA5 77587,77900,3544
8600000US77590,77590,ZCTA5 77590,91600,4137
8600000US77591,77591,ZCTA5 77591,103900,6783
8600000US77597,77597,ZCTA5 77597,153600,81723
8600000US77598,77598,ZCTA5 77598,117100,3506
8600000US77611,77611,ZCTA5 77611,138500,17962
8600000US77612,77612,ZCTA5 77612,87000,7522
8600000US77613,77613,ZCTA5 77613,104000,19989
8600000US77614,77614,ZCTA5 77614,122200,24296
8600000US77615,77615,ZCTA5 77615,64900,8509
8600000US77616,77616,ZCTA5 77616,82600,28994
8600000US77617,77617,ZCTA5 77617,47900,147042
8600000US77619,77619,ZCTA5 77619,100000,7012
8600000US77622,77622,ZCTA5 77622,126100,20594
8600000US77623,77623,ZCTA5 77623,57400,52767
8600000US77624,77624,ZCTA5 77624,82800,22969
8600000US77625,77625,ZCTA5 77625,92700,8319
8600000US77627,77627,ZCTA5 77627,118000,5359
8600000US77629,77629,ZCTA5 77629,85600,11877
8600000US77630,77630,ZCTA5 77630,84900,5508
8600000US77632,77632,ZCTA5 77632,108700,9966
8600000US77640,77640,ZCTA5 77640,62000,3602
8600000US77642,77642,ZCTA5 77642,69400,3616
8600000US77650,77650,ZCTA5 77650,180400,65768
8600000US77651,77651,ZCTA5 77651,131400,8903
8600000US77655,77655,ZCTA5 77655,112500,37200
8600000US77656,77656,ZCTA5 77656,84900,4269
8600000US77657,77657,ZCTA5 77657,129500,8815
8600000US77659,77659,ZCTA5 77659,121300,13935
8600000US77660,77660,ZCTA5 77660,64800,11406
8600000US77661,77661,ZCTA5 77661,83100,13499
8600000US77662,77662,ZCTA5 77662,80000,4750
8600000US77663,77663,ZCTA5 77663,151000,46184
8600000US77664,77664,ZCTA5 77664,78700,28315
8600000US77665,77665,ZCTA5 77665,116400,17741
8600000US77701,77701,ZCTA5 77701,52000,5136
8600000US77702,77702,ZCTA5 77702,91200,33695
8600000US77703,77703,ZCTA5 77703,56000,6824
8600000US77705,77705,ZCTA5 77705,71000,4303
8600000US77706,77706,ZCTA5 77706,159400,4888
8600000US77707,77707,ZCTA5 77707,107300,5395
8600000US77708,77708,ZCTA5 77708,95100,13342
8600000US77713,77713,ZCTA5 77713,130900,7211
8600000US77801,77801,ZCTA5 77801,108900,17295
8600000US77802,77802,ZCTA5 77802,144500,5278
8600000US77803,77803,ZCTA5 77803,78500,5378
8600000US77807,77807,ZCTA5 77807,118800,23862
8600000US77808,77808,ZCTA5 77808,163400,18491
8600000US77830,77830,ZCTA5 77830,156300,22723
8600000US77831,77831,ZCTA5 77831,79600,12635
8600000US77833,77833,ZCTA5 77833,147600,12463
8600000US77835,77835,ZCTA5 77835,121300,41743
8600000US77836,77836,ZCTA5 77836,92000,6312
8600000US77837,77837,ZCTA5 77837,44200,7487
8600000US77840,77840,ZCTA5 77840,152000,8871
8600000US77845,77845,ZCTA5 77845,189500,4664
8600000US77853,77853,ZCTA5 77853,88700,28775
8600000US77855,77855,ZCTA5 77855,-,**
8600000US77856,77856,ZCTA5 77856,165400,25688
8600000US77857,77857,ZCTA5 77857,74800,18695
8600000US77859,77859,ZCTA5 77859,68600,7403
8600000US77861,77861,ZCTA5 77861,109800,16054
8600000US77864,77864,ZCTA5 77864,88900,18207
8600000US77865,77865,ZCTA5 77865,103800,42673
8600000US77867,77867,ZCTA5 77867,38900,13831
8600000US77868,77868,ZCTA5 77868,93000,11399
8600000US77871,77871,ZCTA5 77871,149200,17108
8600000US77872,77872,ZCTA5 77872,77900,18391
8600000US77873,77873,ZCTA5 77873,90300,35850
8600000US77876,77876,ZCTA5 77876,74400,81107
8600000US77878,77878,ZCTA5 77878,29800,18475
8600000US77879,77879,ZCTA5 77879,77700,7602
8600000US77880,77880,ZCTA5 77880,218200,36802
8600000US77901,77901,ZCTA5 77901,82300,2766
8600000US77904,77904,ZCTA5 77904,146100,5192
8600000US77905,77905,ZCTA5 77905,116200,10876
8600000US77950,77950,ZCTA5 77950,61700,11016
8600000US77951,77951,ZCTA5 77951,59700,35732
8600000US77954,77954,ZCTA5 77954,94700,14412
8600000US77957,77957,ZCTA5 77957,85100,5965
8600000US77960,77960,ZCTA5 77960,-,**
8600000US77961,77961,ZCTA5 77961,-,**
8600000US77962,77962,ZCTA5 77962,86700,7662
8600000US77963,77963,ZCTA5 77963,114300,11161
8600000US77964,77964,ZCTA5 77964,111300,10138
8600000US77968,77968,ZCTA5 77968,133600,33747
8600000US77969,77969,ZCTA5 77969,74800,3807
8600000US77970,77970,ZCTA5 77970,250500,332491
8600000US77971,77971,ZCTA5 77971,85400,15208
8600000US77973,77973,ZCTA5 77973,-,**
8600000US77974,77974,ZCTA5 77974,85300,34141
8600000US77975,77975,ZCTA5 77975,84600,9771
8600000US77976,77976,ZCTA5 77976,108300,108151
8600000US77977,77977,ZCTA5 77977,47500,6670
8600000US77978,77978,ZCTA5 77978,59000,7236
8600000US77979,77979,ZCTA5 77979,97400,7231
8600000US77982,77982,ZCTA5 77982,166000,17789
8600000US77983,77983,ZCTA5 77983,76500,10491
8600000US77984,77984,ZCTA5 77984,90500,9454
8600000US77987,77987,ZCTA5 77987,69700,18615
8600000US77988,77988,ZCTA5 77988,61100,22977
8600000US77990,77990,ZCTA5 77990,52900,19573
8600000US77991,77991,ZCTA5 77991,-,**
8600000US77993,77993,ZCTA5 77993,95500,3317
8600000US77994,77994,ZCTA5 77994,68600,6978
8600000US77995,77995,ZCTA5 77995,77200,8860
8600000US78001,78001,ZCTA5 78001,-,**
8600000US78002,78002,ZCTA5 78002,126600,26983
8600000US78003,78003,ZCTA5 78003,125000,17017
8600000US78004,78004,ZCTA5 78004,296600,159512
8600000US78005,78005,ZCTA5 78005,186000,173678
8600000US78006,78006,ZCTA5 78006,269400,18829
8600000US78007,78007,ZCTA5 78007,-,**
8600000US78008,78008,ZCTA5 78008,32800,52887
8600000US78009,78009,ZCTA5 78009,111200,36949
8600000US78010,78010,ZCTA5 78010,164000,17128
8600000US78011,78011,ZCTA5 78011,45400,12908
8600000US78012,78012,ZCTA5 78012,26000,17039
8600000US78013,78013,ZCTA5 78013,198400,89034
8600000US78014,78014,ZCTA5 78014,44900,9680
8600000US78015,78015,ZCTA5 78015,348400,14354
8600000US78016,78016,ZCTA5 78016,93000,18973
8600000US78017,78017,ZCTA5 78017,52000,13983
8600000US78019,78019,ZCTA5 78019,60800,11652
8600000US78021,78021,ZCTA5 78021,-,**
8600000US78022,78022,ZCTA5 78022,86200,5933
8600000US78023,78023,ZCTA5 78023,243500,9475
8600000US78024,78024,ZCTA5 78024,284700,57362
8600000US78025,78025,ZCTA5 78025,85400,10377
8600000US78026,78026,ZCTA5 78026,78100,16358
8600000US78027,78027,ZCTA5 78027,316900,188926
8600000US78028,78028,ZCTA5 78028,154500,6235
8600000US78029,78029,ZCTA5 78029,-,**
8600000US78039,78039,ZCTA5 78039,72800,16120
8600000US78040,78040,ZCTA5 78040,73800,3010
8600000US78041,78041,ZCTA5 78041,125300,7058
8600000US78043,78043,ZCTA5 78043,95800,4195
8600000US78044,78044,ZCTA5 78044,104800,28948
8600000US78045,78045,ZCTA5 78045,154400,4479
8600000US78046,78046,ZCTA5 78046,88400,3540
8600000US78050,78050,ZCTA5 78050,48300,18177
8600000US78052,78052,ZCTA5 78052,106500,15717
8600000US78055,78055,ZCTA5 78055,121900,70393
8600000US78056,78056,ZCTA5 78056,306900,42556
8600000US78057,78057,ZCTA5 78057,60000,109518
8600000US78058,78058,ZCTA5 78058,171600,70862
8600000US78059,78059,ZCTA5 78059,110700,27752
8600000US78060,78060,ZCTA5 78060,-,**
8600000US78061,78061,ZCTA5 78061,65000,12592
8600000US78063,78063,ZCTA5 78063,152200,16450
8600000US78064,78064,ZCTA5 78064,115400,13243
8600000US78065,78065,ZCTA5 78065,68800,8977
8600000US78066,78066,ZCTA5 78066,263900,55855
8600000US78067,78067,ZCTA5 78067,15300,49740
8600000US78069,78069,ZCTA5 78069,72400,24619
8600000US78070,78070,ZCTA5 78070,281800,16335
8600000US78071,78071,ZCTA5 78071,82000,10983
8600000US78072,78072,ZCTA5 78072,62900,9173
8600000US78073,78073,ZCTA5 78073,73900,11373
8600000US78075,78075,ZCTA5 78075,38800,490358
8600000US78076,78076,ZCTA5 78076,56600,4370
8600000US78101,78101,ZCTA5 78101,172500,16238
8600000US78102,78102,ZCTA5 78102,74200,5750
8600000US78104,78104,ZCTA5 78104,112500,105592
8600000US78107,78107,ZCTA5 78107,74100,107829
8600000US78108,78108,ZCTA5 78108,181300,4622
8600000US78109,78109,ZCTA5 78109,122800,3334
8600000US78112,78112,ZCTA5 78112,76200,9639
8600000US78113,78113,ZCTA5 78113,142600,54772
8600000US78114,78114,ZCTA5 78114,137800,10658
8600000US78116,78116,ZCTA5 78116,154200,115777
8600000US78117,78117,ZCTA5 78117,117100,14952
8600000US78118,78118,ZCTA5 78118,72600,14112
8600000US78119,78119,ZCTA5 78119,64800,9028
8600000US78121,78121,ZCTA5 78121,150800,15549
8600000US78122,78122,ZCTA5 78122,135300,86218
8600000US78123,78123,ZCTA5 78123,133100,39246
8600000US78124,78124,ZCTA5 78124,122600,18151
8600000US78125,78125,ZCTA5 78125,118800,240625
8600000US78130,78130,ZCTA5 78130,152000,4348
8600000US78132,78132,ZCTA5 78132,261600,12883
8600000US78133,78133,ZCTA5 78133,167200,18762
8600000US78140,78140,ZCTA5 78140,56500,7165
8600000US78141,78141,ZCTA5 78141,66100,10507
8600000US78142,78142,ZCTA5 78142,86300,55710
8600000US78143,78143,ZCTA5 78143,32700,20008
8600000US78144,78144,ZCTA5 78144,-,**
8600000US78145,78145,ZCTA5 78145,52800,8623
8600000US78146,78146,ZCTA5 78146,80700,54535
8600000US78147,78147,ZCTA5 78147,88900,10156
8600000US78148,78148,ZCTA5 78148,139000,4539
8600000US78150,78150,ZCTA5 78150,-,**
8600000US78151,78151,ZCTA5 78151,47600,10528
8600000US78152,78152,ZCTA5 78152,149500,21392
8600000US78154,78154,ZCTA5 78154,164000,3134
8600000US78155,78155,ZCTA5 78155,114400,6433
8600000US78159,78159,ZCTA5 78159,103500,39701
8600000US78160,78160,ZCTA5 78160,133400,36863
8600000US78161,78161,ZCTA5 78161,87400,21691
8600000US78162,78162,ZCTA5 78162,64800,19804
8600000US78163,78163,ZCTA5 78163,272300,23529
8600000US78164,78164,ZCTA5 78164,72000,9807
8600000US78201,78201,ZCTA5 78201,83200,2511
8600000US78202,78202,ZCTA5 78202,57000,5611
8600000US78203,78203,ZCTA5 78203,64300,3986
8600000US78204,78204,ZCTA5 78204,68300,4481
8600000US78205,78205,ZCTA5 78205,190300,156844
8600000US78207,78207,ZCTA5 78207,58300,2197
8600000US78208,78208,ZCTA5 78208,62100,6896
8600000US78209,78209,ZCTA5 78209,276600,13437
8600000US78210,78210,ZCTA5 78210,73000,2094
8600000US78211,78211,ZCTA5 78211,64900,2950
8600000US78212,78212,ZCTA5 78212,124900,13406
8600000US78213,78213,ZCTA5 78213,106600,4860
8600000US78214,78214,ZCTA5 78214,64000,2629
8600000US78215,78215,ZCTA5 78215,142500,99700
8600000US78216,78216,ZCTA5 78216,150600,7733
8600000US78217,78217,ZCTA5 78217,114700,4236
8600000US78218,78218,ZCTA5 78218,89300,2762
8600000US78219,78219,ZCTA5 78219,80700,2742
8600000US78220,78220,ZCTA5 78220,71500,3167
8600000US78221,78221,ZCTA5 78221,81200,2443
8600000US78222,78222,ZCTA5 78222,97600,3606
8600000US78223,78223,ZCTA5 78223,86600,2178
8600000US78224,78224,ZCTA5 78224,77700,3741
8600000US78225,78225,ZCTA5 78225,70100,2839
8600000US78226,78226,ZCTA5 78226,65100,1871
8600000US78227,78227,ZCTA5 78227,79000,1710
8600000US78228,78228,ZCTA5 78228,85700,1370
8600000US78229,78229,ZCTA5 78229,119900,9129
8600000US78230,78230,ZCTA5 78230,190100,6155
8600000US78231,78231,ZCTA5 78231,221500,9322
8600000US78232,78232,ZCTA5 78232,188700,3967
8600000US78233,78233,ZCTA5 78233,110400,2201
8600000US78234,78234,ZCTA5 78234,-,**
8600000US78235,78235,ZCTA5 78235,-,**
8600000US78236,78236,ZCTA5 78236,-,**
8600000US78237,78237,ZCTA5 78237,60400,2452
8600000US78238,78238,ZCTA5 78238,109700,3423
8600000US78239,78239,ZCTA5 78239,110600,3115
8600000US78240,78240,ZCTA5 78240,141300,2616
8600000US78242,78242,ZCTA5 78242,68200,2267
8600000US78243,78243,ZCTA5 78243,-,**
8600000US78244,78244,ZCTA5 78244,110900,4706
8600000US78245,78245,ZCTA5 78245,114700,2459
8600000US78247,78247,ZCTA5 78247,142500,2726
8600000US78248,78248,ZCTA5 78248,268600,9519
8600000US78249,78249,ZCTA5 78249,159100,2961
8600000US78250,78250,ZCTA5 78250,122800,2336
8600000US78251,78251,ZCTA5 78251,143300,3595
8600000US78252,78252,ZCTA5 78252,116500,13370
8600000US78253,78253,ZCTA5 78253,190700,7690
8600000US78254,78254,ZCTA5 78254,155700,3115
8600000US78255,78255,ZCTA5 78255,280300,10567
8600000US78256,78256,ZCTA5 78256,358400,17308
8600000US78257,78257,ZCTA5 78257,654600,52018
8600000US78258,78258,ZCTA5 78258,279700,8360
8600000US78259,78259,ZCTA5 78259,206000,5905
8600000US78260,78260,ZCTA5 78260,274400,10780
8600000US78261,78261,ZCTA5 78261,237400,10342
8600000US78263,78263,ZCTA5 78263,170100,20028
8600000US78264,78264,ZCTA5 78264,62500,10991
8600000US78266,78266,ZCTA5 78266,365200,19370
8600000US78330,78330,ZCTA5 78330,61600,7972
8600000US78332,78332,ZCTA5 78332,69200,4057
8600000US78335,78335,ZCTA5 78335,-,**
8600000US78336,78336,ZCTA5 78336,83600,9853
8600000US78338,78338,ZCTA5 78338,-,**
8600000US78339,78339,ZCTA5 78339,32900,3194
8600000US78340,78340,ZCTA5 78340,85000,11842
8600000US78341,78341,ZCTA5 78341,45900,15801
8600000US78342,78342,ZCTA5 78342,47500,24557
8600000US78343,78343,ZCTA5 78343,70200,9283
8600000US78344,78344,ZCTA5 78344,87500,134859
8600000US78349,78349,ZCTA5 78349,33300,4552
8600000US78351,78351,ZCTA5 78351,46000,6938
8600000US78352,78352,ZCTA5 78352,32700,38840
8600000US78353,78353,ZCTA5 78353,54900,89025
8600000US78355,78355,ZCTA5 78355,47200,6197
8600000US78357,78357,ZCTA5 78357,58700,15446
8600000US78358,78358,ZCTA5 78358,34400,9948
8600000US78359,78359,ZCTA5 78359,57100,8608
8600000US78361,78361,ZCTA5 78361,49800,13431
8600000US78362,78362,ZCTA5 78362,103000,7775
8600000US78363,78363,ZCTA5 78363,75100,5035
8600000US78368,78368,ZCTA5 78368,59800,7889
8600000US78369,78369,ZCTA5 78369,37300,16196
8600000US78370,78370,ZCTA5 78370,81100,7630
8600000US78371,78371,ZCTA5 78371,63500,18717
8600000US78372,78372,ZCTA5 78372,79000,18270
8600000US78373,78373,ZCTA5 78373,270300,30484
8600000US78374,78374,ZCTA5 78374,139000,7063
8600000US78375,78375,ZCTA5 78375,50300,14109
8600000US78376,78376,ZCTA5 78376,31600,17732
8600000US78377,78377,ZCTA5 78377,64800,6414
8600000US78379,78379,ZCTA5 78379,59800,14809
8600000US78380,78380,ZCTA5 78380,71400,5380
8600000US78382,78382,ZCTA5 78382,140500,12488
8600000US78383,78383,ZCTA5 78383,94100,27947
8600000US78384,78384,ZCTA5 78384,53900,21557
8600000US78385,78385,ZCTA5 78385,54600,91879
8600000US78387,78387,ZCTA5 78387,71300,6040
8600000US78389,78389,ZCTA5 78389,72000,7066
8600000US78390,78390,ZCTA5 78390,67700,4588
8600000US78391,78391,ZCTA5 78391,51200,22182
8600000US78393,78393,ZCTA5 78393,72300,20392
8600000US78401,78401,ZCTA5 78401,71600,13652
8600000US78402,78402,ZCTA5 78402,130500,32069
8600000US78404,78404,ZCTA5 78404,91100,7085
8600000US78405,78405,ZCTA5 78405,50800,2886
8600000US78406,78406,ZCTA5 78406,63000,6030
8600000US78407,78407,ZCTA5 78407,65000,5776
8600000US78408,78408,ZCTA5 78408,59700,3361
8600000US78409,78409,ZCTA5 78409,76100,14632
8600000US78410,78410,ZCTA5 78410,129400,4467
8600000US78411,78411,ZCTA5 78411,111900,5387
8600000US78412,78412,ZCTA5 78412,110600,3863
8600000US78413,78413,ZCTA5 78413,147900,2877
8600000US78414,78414,ZCTA5 78414,166600,4201
8600000US78415,78415,ZCTA5 78415,83600,2710
8600000US78416,78416,ZCTA5 78416,62800,2356
8600000US78417,78417,ZCTA5 78417,80400,10855
8600000US78418,78418,ZCTA5 78418,151900,8429
8600000US78419,78419,ZCTA5 78419,-,**
8600000US78501,78501,ZCTA5 78501,91200,2946
8600000US78503,78503,ZCTA5 78503,89000,4668
8600000US78504,78504,ZCTA5 78504,132100,4711
8600000US78516,78516,ZCTA5 78516,54400,3786
8600000US78520,78520,ZCTA5 78520,78500,2612
8600000US78521,78521,ZCTA5 78521,67500,1834
8600000US78526,78526,ZCTA5 78526,97500,3566
8600000US78535,78535,ZCTA5 78535,46400,11756
8600000US78536,78536,ZCTA5 78536,41700,27730
8600000US78537,78537,ZCTA5 78537,53300,4229
8600000US78538,78538,ZCTA5 78538,55900,9956
8600000US78539,78539,ZCTA5 78539,106500,5722
8600000US78541,78541,ZCTA5 78541,80000,7141
8600000US78542,78542,ZCTA5 78542,72800,4574
8600000US78543,78543,ZCTA5 78543,55300,6230
8600000US78545,78545,ZCTA5 78545,27900,265498
8600000US78548,78548,ZCTA5 78548,35500,18419
8600000US78549,78549,ZCTA5 78549,49400,21727
8600000US78550,78550,ZCTA5 78550,78400,3753
8600000US78552,78552,ZCTA5 78552,91800,5181
8600000US78557,78557,ZCTA5 78557,89300,4936
8600000US78558,78558,ZCTA5 78558,61600,18709
8600000US78559,78559,ZCTA5 78559,61300,6525
8600000US78560,78560,ZCTA5 78560,72200,13956
8600000US78561,78561,ZCTA5 78561,33800,6635
8600000US78562,78562,ZCTA5 78562,53800,10264
8600000US78563,78563,ZCTA5 78563,54100,39551
8600000US78564,78564,ZCTA5 78564,-,**
8600000US78565,78565,ZCTA5 78565,55000,23837
8600000US78566,78566,ZCTA5 78566,88200,6826
8600000US78567,78567,ZCTA5 78567,58200,16488
8600000US78569,78569,ZCTA5 78569,46200,6967
8600000US78570,78570,ZCTA5 78570,50200,6118
8600000US78572,78572,ZCTA5 78572,78200,3626
8600000US78573,78573,ZCTA5 78573,83900,4561
8600000US78574,78574,ZCTA5 78574,70000,4558
8600000US78575,78575,ZCTA5 78575,117200,5134
8600000US78576,78576,ZCTA5 78576,50000,9484
8600000US78577,78577,ZCTA5 78577,71100,3952
8600000US78578,78578,ZCTA5 78578,124500,15859
8600000US78579,78579,ZCTA5 78579,64400,6160
8600000US78580,78580,ZCTA5 78580,52200,4321
8600000US78582,78582,ZCTA5 78582,62200,4488
8600000US78583,78583,ZCTA5 78583,58900,14333
8600000US78584,78584,ZCTA5 78584,66300,5397
8600000US78585,78585,ZCTA5 78585,75000,126020
8600000US78586,78586,ZCTA5 78586,62500,2897
8600000US78588,78588,ZCTA5 78588,62500,69945
8600000US78589,78589,ZCTA5 78589,80800,4976
8600000US78590,78590,ZCTA5 78590,36900,17764
8600000US78591,78591,ZCTA5 78591,55000,25169
8600000US78592,78592,ZCTA5 78592,34600,8662
8600000US78593,78593,ZCTA5 78593,59400,13450
8600000US78594,78594,ZCTA5 78594,35300,7505
8600000US78595,78595,ZCTA5 78595,53200,11800
8600000US78596,78596,ZCTA5 78596,67600,3679
8600000US78597,78597,ZCTA5 78597,270800,60215
8600000US78598,78598,ZCTA5 78598,53800,52079
8600000US78602,78602,ZCTA5 78602,133800,8017
8600000US78605,78605,ZCTA5 78605,114200,17075
8600000US78606,78606,ZCTA5 78606,172300,23350
8600000US78607,78607,ZCTA5 78607,169200,88892
8600000US78608,78608,ZCTA5 78608,159500,47257
8600000US78609,78609,ZCTA5 78609,144900,41306
8600000US78610,78610,ZCTA5 78610,182400,5811
8600000US78611,78611,ZCTA5 78611,142600,16141
8600000US78612,78612,ZCTA5 78612,132700,24995
8600000US78613,78613,ZCTA5 78613,198900,4139
8600000US78614,78614,ZCTA5 78614,93900,60994
8600000US78615,78615,ZCTA5 78615,174200,34370
8600000US78616,78616,ZCTA5 78616,96400,16261
8600000US78617,78617,ZCTA5 78617,99700,8154
8600000US78618,78618,ZCTA5 78618,205000,87691
8600000US78619,78619,ZCTA5 78619,340700,23453
8600000US78620,78620,ZCTA5 78620,316300,19987
8600000US78621,78621,ZCTA5 78621,114800,4862
8600000US78622,78622,ZCTA5 78622,80500,61729
8600000US78623,78623,ZCTA5 78623,217500,69799
8600000US78624,78624,ZCTA5 78624,224400,12236
8600000US78626,78626,ZCTA5 78626,149900,5847
8600000US78628,78628,ZCTA5 78628,216200,8031
8600000US78629,78629,ZCTA5 78629,85700,7629
8600000US78631,78631,ZCTA5 78631,120000,41397
8600000US78632,78632,ZCTA5 78632,88300,59050
8600000US78633,78633,ZCTA5 78633,228200,9128
8600000US78634,78634,ZCTA5 78634,143500,4254
8600000US78635,78635,ZCTA5 78635,-,**
8600000US78636,78636,ZCTA5 78636,159200,22235
8600000US78638,78638,ZCTA5 78638,109700,16754
8600000US78639,78639,ZCTA5 78639,94500,25226
8600000US78640,78640,ZCTA5 78640,140000,3912
8600000US78641,78641,ZCTA5 78641,156900,4411
8600000US78642,78642,ZCTA5 78642,229300,33179
8600000US78643,78643,ZCTA5 78643,132500,25542
8600000US78644,78644,ZCTA5 78644,119000,8190
8600000US78645,78645,ZCTA5 78645,191800,10950
8600000US78648,78648,ZCTA5 78648,85900,8978
8600000US78650,78650,ZCTA5 78650,86600,17480
8600000US78652,78652,ZCTA5 78652,191200,6806
8600000US78653,78653,ZCTA5 78653,141200,4600
8600000US78654,78654,ZCTA5 78654,175500,12981
8600000US78655,78655,ZCTA5 78655,120500,33994
8600000US78656,78656,ZCTA5 78656,82400,11701
8600000US78657,78657,ZCTA5 78657,275800,25897
8600000US78659,78659,ZCTA5 78659,129500,22261
8600000US78660,78660,ZCTA5 78660,165700,3581
8600000US78661,78661,ZCTA5 78661,43300,34341
8600000US78662,78662,ZCTA5 78662,111000,44982
8600000US78663,78663,ZCTA5 78663,114700,29529
8600000US78664,78664,ZCTA5 78664,149600,2965
8600000US78665,78665,ZCTA5 78665,186900,7148
8600000US78666,78666,ZCTA5 78666,125000,6949
8600000US78669,78669,ZCTA5 78669,301000,35456
8600000US78670,78670,ZCTA5 78670,111900,14389
8600000US78671,78671,ZCTA5 78671,98600,18962
8600000US78672,78672,ZCTA5 78672,112500,23943
8600000US78675,78675,ZCTA5 78675,124000,902894
8600000US78676,78676,ZCTA5 78676,236000,15135
8600000US78677,78677,ZCTA5 78677,86700,37136
8600000US78681,78681,ZCTA5 78681,213300,3875
8600000US78701,78701,ZCTA5 78701,372000,35790
8600000US78702,78702,ZCTA5 78702,188000,11373
8600000US78703,78703,ZCTA5 78703,641200,30612
8600000US78704,78704,ZCTA5 78704,347500,11967
8600000US78705,78705,ZCTA5 78705,307200,49573
8600000US78712,78712,ZCTA5 78712,-,**
8600000US78717,78717,ZCTA5 78717,247200,8294
8600000US78719,78719,ZCTA5 78719,112500,21988
8600000US78721,78721,ZCTA5 78721,124800,9800
8600000US78722,78722,ZCTA5 78722,279200,19497
8600000US78723,78723,ZCTA5 78723,178500,5511
8600000US78724,78724,ZCTA5 78724,102000,7363
8600000US78725,78725,ZCTA5 78725,111800,5964
8600000US78726,78726,ZCTA5 78726,344700,7987
8600000US78727,78727,ZCTA5 78727,202600,4510
8600000US78728,78728,ZCTA5 78728,170500,3667
8600000US78729,78729,ZCTA5 78729,191300,6254
8600000US78730,78730,ZCTA5 78730,580300,51623
8600000US78731,78731,ZCTA5 78731,442300,12606
8600000US78732,78732,ZCTA5 78732,389900,18308
8600000US78733,78733,ZCTA5 78733,487900,37185
8600000US78734,78734,ZCTA5 78734,326900,16755
8600000US78735,78735,ZCTA5 78735,373400,14613
8600000US78736,78736,ZCTA5 78736,228900,21580
8600000US78737,78737,ZCTA5 78737,338700,15040
8600000US78738,78738,ZCTA5 78738,460200,19121
8600000US78739,78739,ZCTA5 78739,355900,9010
8600000US78741,78741,ZCTA5 78741,127500,9095
8600000US78742,78742,ZCTA5 78742,72100,51335
8600000US78744,78744,ZCTA5 78744,106500,4168
8600000US78745,78745,ZCTA5 78745,170200,3132
8600000US78746,78746,ZCTA5 78746,634000,23420
8600000US78747,78747,ZCTA5 78747,167800,9588
8600000US78748,78748,ZCTA5 78748,187900,4847
8600000US78749,78749,ZCTA5 78749,237800,3766
8600000US78750,78750,ZCTA5 78750,306900,10914
8600000US78751,78751,ZCTA5 78751,297200,20518
8600000US78752,78752,ZCTA5 78752,163900,10778
8600000US78753,78753,ZCTA5 78753,135700,4410
8600000US78754,78754,ZCTA5 78754,163000,4215
8600000US78756,78756,ZCTA5 78756,364400,20412
8600000US78757,78757,ZCTA5 78757,259400,10435
8600000US78758,78758,ZCTA5 78758,146100,2696
8600000US78759,78759,ZCTA5 78759,312300,10345
8600000US78801,78801,ZCTA5 78801,65600,7788
8600000US78802,78802,ZCTA5 78802,86100,6898
8600000US78827,78827,ZCTA5 78827,30300,14788
8600000US78828,78828,ZCTA5 78828,75000,15142
8600000US78829,78829,ZCTA5 78829,46300,15754
8600000US78830,78830,ZCTA5 78830,39300,4074
8600000US78832,78832,ZCTA5 78832,65800,5746
8600000US78833,78833,ZCTA5 78833,66700,45204
8600000US78834,78834,ZCTA5 78834,56000,7937
8600000US78836,78836,ZCTA5 78836,-,**
8600000US78837,78837,ZCTA5 78837,105000,140655
8600000US78838,78838,ZCTA5 78838,234000,30118
8600000US78839,78839,ZCTA5 78839,38800,8129
8600000US78840,78840,ZCTA5 78840,92000,5662
8600000US78843,78843,ZCTA5 78843,-,**
8600000US78850,78850,ZCTA5 78850,112700,16635
8600000US78851,78851,ZCTA5 78851,-,**
8600000US78852,78852,ZCTA5 78852,86700,4340
8600000US78860,78860,ZCTA5 78860,60400,10278
8600000US78861,78861,ZCTA5 78861,101900,13297
8600000US78870,78870,ZCTA5 78870,57500,30485
8600000US78871,78871,ZCTA5 78871,-,**
8600000US78872,78872,ZCTA5 78872,41500,6392
8600000US78873,78873,ZCTA5 78873,114500,18743
8600000US78877,78877,ZCTA5 78877,98600,76464
8600000US78879,78879,ZCTA5 78879,134200,78552
8600000US78880,78880,ZCTA5 78880,65100,7344
8600000US78881,78881,ZCTA5 78881,57900,14002
8600000US78883,78883,ZCTA5 78883,344200,221134
8600000US78884,78884,ZCTA5 78884,115600,40825
8600000US78885,78885,ZCTA5 78885,218800,158994
8600000US78886,78886,ZCTA5 78886,105900,35851
8600000US78931,78931,ZCTA5 78931,116400,71688
8600000US78932,78932,ZCTA5 78932,162500,54338
8600000US78933,78933,ZCTA5 78933,225700,96995
8600000US78934,78934,ZCTA5 78934,132900,30151
8600000US78935,78935,ZCTA5 78935,177200,48883
8600000US78938,78938,ZCTA5 78938,51500,32920
8600000US78940,78940,ZCTA5 78940,135100,30940
8600000US78941,78941,ZCTA5 78941,108800,44137
8600000US78942,78942,ZCTA5 78942,115500,14067
8600000US78943,78943,ZCTA5 78943,72300,36128
8600000US78944,78944,ZCTA5 78944,154900,39232
8600000US78945,78945,ZCTA5 78945,124300,21261
8600000US78946,78946,ZCTA5 78946,89500,45844
