state00,county00,tract00,geoid00,pop00,hu00,part00,area00,arealand00,state10,county10,tract10,geoid10,pop10,hu10,part10,area10,arealand10,areaapt,arealandpt,areapct00pt,arealandpct00pt,areapct10pt,arealandpct10pt,pop10pt,poppct00,poppct10,hu10pt,hupct00,hupct10
48,337,950400,48337950400,5108,2612,W,701912435,692694505,48,337,950400,48337950400,5108,2612,W,701912435,692694505,701912435,692694505,100.00,100.00,100.00,100.00,5108,100.00,100.00,2612,100.00,100.00
48,337,950500,48337950500,5412,2585,W,19720458,19674203,48,337,950500,48337950500,5412,2585,W,19720458,19674203,19720458,19674203,100.00,100.00,100.00,100.00,5412,100.00,100.00,2585,100.00,100.00
48,337,950600,48337950600,2001,1059,P,520224057,518087051,48,337,950600,48337950600,2001,1059,W,520223491,518086960,520223491,518086960,100.00,100.00,100.00,100.00,2001,100.00,100.00,1059,100.00,100.00
48,337,950600,48337950600,2001,1059,P,520224057,518087051,48,497,150101,48497150101,3382,1429,P,433693814,432304192,566,91,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,339,690100,48339690100,9909,3499,P,58117448,57903894,48,339,690100,48339690100,9909,3499,P,57794261,57581015,57783591,57572578,99.43,99.43,99.98,99.99,9909,100.00,100.00,3499,100.00,100.00
48,339,690100,48339690100,9909,3499,P,58117448,57903894,48,339,690201,48339690201,9537,3375,P,56938946,56753011,5891,5891,0.01,0.01,0.01,0.01,0,0.00,0.00,0,0.00,0.00
48,339,690100,48339690100,9909,3499,P,58117448,57903894,48,339,690202,48339690202,6770,2443,P,40049707,39890412,3870,1329,0.01,0.00,0.01,0.00,0,0.00,0.00,0,0.00,0.00
48,339,690100,48339690100,9909,3499,P,58117448,57903894,48,473,680600,48473680600,7907,3133,P,206462633,206332070,324096,324096,0.56,0.56,0.16,0.16,0,0.00,0.00,0,0.00,0.00
48,339,690200,48339690200,16306,5817,P,96967169,96622247,48,339,690100,48339690100,9909,3499,P,57794261,57581015,10670,8437,0.01,0.01,0.02,0.01,0,0.00,0.00,0,0.00,0.00
48,339,690200,48339690200,16306,5817,P,96967169,96622247,48,339,690201,48339690201,9537,3375,P,56938946,56753011,56933055,56747120,58.71,58.73,99.99,99.99,9537,58.49,100.00,3375,58.02,100.00
48,339,690200,48339690200,16306,5817,P,96967169,96622247,48,339,690202,48339690202,6770,2443,P,40049707,39890412,40023444,39866690,41.28,41.26,99.93,99.94,6769,41.51,99.99,2442,41.98,99.96
48,339,690300,48339690300,4682,1743,P,40713856,40492573,48,339,690202,48339690202,6770,2443,P,40049707,39890412,22393,22393,0.06,0.06,0.06,0.06,1,0.02,0.01,1,0.06,0.04
48,339,690300,48339690300,4682,1743,P,40713856,40492573,48,339,690300,48339690300,4681,1742,W,40691463,40470180,40691463,40470180,99.94,99.94,100.00,100.00,4681,99.98,100.00,1742,99.94,100.00
48,339,690400,48339690400,21403,7082,P,123985332,123371363,48,339,690401,48339690401,5643,1825,P,41031266,40906060,40526225,40401019,32.69,32.75,98.77,98.77,5620,26.26,99.59,1816,25.64,99.51
48,339,690400,48339690400,21403,7082,P,123985332,123371363,48,339,690402,48339690402,15781,5264,W,83409753,82920990,83409753,82920990,67.27,67.21,100.00,100.00,15781,73.73,100.00,5264,74.33,100.00
48,339,690400,48339690400,21403,7082,P,123985332,123371363,48,339,694600,48339694600,6405,2594,P,229636468,228817391,49354,49354,0.04,0.04,0.02,0.02,2,0.01,0.03,2,0.03,0.08
48,339,690500,48339690500,7570,2688,P,38502087,38086575,48,339,690500,48339690500,7570,2688,W,38500916,38085404,38500916,38085404,100.00,100.00,100.00,100.00,7570,100.00,100.00,2688,100.00,100.00
48,339,690500,48339690500,7570,2688,P,38502087,38086575,48,339,692100,48339692100,10690,3701,P,38981152,38153450,1171,1171,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,339,690600,48339690600,38797,14127,P,51883621,51607962,48,339,690601,48339690601,20181,7788,W,21988498,21932995,21988498,21932995,42.38,42.50,100.00,100.00,20181,52.02,100.00,7788,55.13,100.00
48,339,690600,48339690600,38797,14127,P,51883621,51607962,48,339,690602,48339690602,18616,6339,W,29895123,29674967,29895123,29674967,57.62,57.50,100.00,100.00,18616,47.98,100.00,6339,44.87,100.00
48,339,690700,48339690700,8127,4562,W,15239103,15018227,48,339,690700,48339690700,8127,4562,W,15239103,15018227,15239103,15018227,100.00,100.00,100.00,100.00,8127,100.00,100.00,4562,100.00,100.00
48,339,690800,48339690800,4237,1619,W,4940669,4940669,48,339,690800,48339690800,4237,1619,W,4940669,4940669,4940669,4940669,100.00,100.00,100.00,100.00,4237,100.00,100.00,1619,100.00,100.00
48,339,690900,48339690900,4459,1433,W,4840308,4840308,48,339,690900,48339690900,4459,1433,W,4840308,4840308,4840308,4840308,100.00,100.00,100.00,100.00,4459,100.00,100.00,1433,100.00,100.00
48,339,691000,48339691000,3993,1518,W,4641912,4641912,48,339,691000,48339691000,3993,1518,W,4641912,4641912,4641912,4641912,100.00,100.00,100.00,100.00,3993,100.00,100.00,1518,100.00,100.00
48,339,691100,48339691100,4170,1600,W,2339578,2339578,48,339,691100,48339691100,4170,1600,W,2339578,2339578,2339578,2339578,100.00,100.00,100.00,100.00,4170,100.00,100.00,1600,100.00,100.00
48,339,691200,48339691200,7228,3029,W,6406022,6039076,48,339,691200,48339691200,7228,3029,W,6406022,6039076,6406022,6039076,100.00,100.00,100.00,100.00,7228,100.00,100.00,3029,100.00,100.00
48,339,691300,48339691300,10066,4262,P,9880009,9867152,48,339,691301,48339691301,4485,1626,W,5666495,5653638,5666495,5653638,57.35,57.30,100.00,100.00,4485,44.56,100.00,1626,38.15,100.00
48,339,691300,48339691300,10066,4262,P,9880009,9867152,48,339,691302,48339691302,5581,2636,W,4213514,4213514,4213514,4213514,42.65,42.70,100.00,100.00,5581,55.44,100.00,2636,61.85,100.00
48,339,691400,48339691400,8644,4143,W,14906319,14814182,48,339,691400,48339691400,8644,4143,W,14906319,14814182,14906319,14814182,100.00,100.00,100.00,100.00,8644,100.00,100.00,4143,100.00,100.00
48,339,691500,48339691500,3954,1888,P,4456989,4419329,48,339,691500,48339691500,3954,1888,W,4450788,4413128,4450788,4413128,99.86,99.86,100.00,100.00,3954,100.00,100.00,1888,100.00,100.00
48,339,691500,48339691500,3954,1888,P,4456989,4419329,48,339,691602,48339691602,5200,2236,P,2867233,2833621,6201,6201,0.14,0.14,0.22,0.22,0,0.00,0.00,0,0.00,0.00
48,339,691600,48339691600,9036,4243,P,6477596,6443984,48,339,691601,48339691601,3836,2007,W,3616564,3616564,3616564,3616564,55.83,56.12,100.00,100.00,3836,42.45,100.00,2007,47.30,100.00
48,339,691600,48339691600,9036,4243,P,6477596,6443984,48,339,691602,48339691602,5200,2236,P,2867233,2833621,2861032,2827420,44.17,43.88,99.78,99.78,5200,57.55,100.00,2236,52.70,100.00
48,339,691700,48339691700,1127,828,W,5912838,5537923,48,339,691700,48339691700,1127,828,W,5912838,5537923,5912838,5537923,100.00,100.00,100.00,100.00,1127,100.00,100.00,828,100.00,100.00
48,339,691800,48339691800,7799,3266,W,7101016,7101016,48,339,691800,48339691800,7799,3266,W,7101016,7101016,7101016,7101016,100.00,100.00,100.00,100.00,7799,100.00,100.00,3266,100.00,100.00
48,339,691900,48339691900,6343,2251,P,8428175,8392183,48,339,691900,48339691900,6239,2222,W,8346845,8310853,8346845,8310853,99.04,99.03,100.00,100.00,6239,98.36,100.00,2222,98.71,100.00
48,339,691900,48339691900,6343,2251,P,8428175,8392183,48,339,692001,48339692001,25252,8478,P,42518713,41562678,81330,81330,0.96,0.97,0.19,0.20,104,1.64,0.41,29,1.29,0.34
48,339,692000,48339692000,31109,10539,P,109140707,107420053,48,201,240902,48201240902,11756,4073,P,12250329,11981689,15549,0,0.01,0.00,0.13,0.00,0,0.00,0.00,0,0.00,0.00
48,339,692000,48339692000,31109,10539,P,109140707,107420053,48,339,692001,48339692001,25252,8478,P,42518713,41562678,42437383,41481348,38.88,38.62,99.81,99.80,25148,80.84,99.59,8449,80.17,99.66
48,339,692000,48339692000,31109,10539,P,109140707,107420053,48,339,692002,48339692002,5961,2090,P,67192262,65943030,66687775,65938705,61.10,61.38,99.25,99.99,5961,19.16,100.00,2090,19.83,100.00
48,339,692100,48339692100,10690,3701,W,38979981,38152279,48,339,692100,48339692100,10690,3701,P,38981152,38153450,38979981,38152279,100.00,100.00,100.00,100.00,10690,100.00,100.00,3701,100.00,100.00
48,339,692200,48339692200,9017,3203,P,109898798,108624910,48,339,692200,48339692200,8978,3186,W,108887982,107667555,108887982,107667555,99.08,99.12,100.00,100.00,8978,99.57,100.00,3186,99.47,100.00
48,339,692200,48339692200,9017,3203,P,109898798,108624910,48,339,692300,48339692300,15803,5965,P,57825837,56629636,1010816,957355,0.92,0.88,1.75,1.69,39,0.43,0.25,17,0.53,0.28
48,339,692300,48339692300,15764,5948,P,57216736,55573834,48,339,692002,48339692002,5961,2090,P,67192262,65943030,500162,0,0.87,0.00,0.74,0.00,0,0.00,0.00,0,0.00,0.00
48,339,692300,48339692300,15764,5948,P,57216736,55573834,48,339,692300,48339692300,15803,5965,P,57825837,56629636,56679196,55536456,99.06,99.93,98.02,98.07,15764,100.00,99.75,5948,100.00,99.72
48,339,692300,48339692300,15764,5948,P,57216736,55573834,48,339,692400,48339692400,8609,4029,P,17166095,17145496,37378,37378,0.07,0.07,0.22,0.22,0,0.00,0.00,0,0.00,0.00
48,339,692400,48339692400,8609,4029,P,17264542,17243943,48,339,692300,48339692300,15803,5965,P,57825837,56629636,135825,135825,0.79,0.79,0.23,0.24,0,0.00,0.00,0,0.00,0.00
48,339,692400,48339692400,8609,4029,P,17264542,17243943,48,339,692400,48339692400,8609,4029,P,17166095,17145496,17128717,17108118,99.21,99.21,99.78,99.78,8609,100.00,100.00,4029,100.00,100.00
48,339,692500,48339692500,8328,3187,W,43434967,43285878,48,339,692500,48339692500,8331,3188,P,43796694,43647605,43434967,43285878,100.00,100.00,99.17,99.17,8328,100.00,99.96,3187,100.00,99.97
48,339,692600,48339692600,14593,5113,P,73891407,73844137,48,339,692500,48339692500,8331,3188,P,43796694,43647605,361727,361727,0.49,0.49,0.83,0.83,3,0.02,0.04,1,0.02,0.03
48,339,692600,48339692600,14593,5113,P,73891407,73844137,48,339,692601,48339692601,4440,1470,W,13878229,13878229,13878229,13878229,18.78,18.79,100.00,100.00,4440,30.43,100.00,1470,28.75,100.00
48,339,692600,48339692600,14593,5113,P,73891407,73844137,48,339,692602,48339692602,10150,3642,W,59651451,59604181,59651451,59604181,80.73,80.72,100.00,100.00,10150,69.55,100.00,3642,71.23,100.00
48,339,692700,48339692700,7052,2638,P,87945813,87893090,48,339,692700,48339692700,7058,2639,P,87780992,87728269,87689034,87636311,99.71,99.71,99.90,99.90,7052,100.00,99.91,2638,100.00,99.96
48,339,692700,48339692700,7052,2638,P,87945813,87893090,48,339,692801,48339692801,8647,3237,P,44562891,44124266,185228,185228,0.21,0.21,0.42,0.42,0,0.00,0.00,0,0.00,0.00
48,339,692700,48339692700,7052,2638,P,87945813,87893090,48,339,692802,48339692802,3745,1379,P,39123930,39048986,71551,71551,0.08,0.08,0.18,0.18,0,0.00,0.00,0,0.00,0.00
48,339,692800,48339692800,12398,4616,P,83267659,82754090,48,201,251600,48201251600,5750,2089,P,60228291,57976742,5794,5794,0.01,0.01,0.01,0.01,0,0.00,0.00,0,0.00,0.00
48,339,692800,48339692800,12398,4616,P,83267659,82754090,48,339,692700,48339692700,7058,2639,P,87780992,87728269,91958,91958,0.11,0.11,0.10,0.10,6,0.05,0.09,1,0.02,0.04
48,339,692800,48339692800,12398,4616,P,83267659,82754090,48,339,692801,48339692801,8647,3237,P,44562891,44124266,44117528,43678903,52.98,52.78,99.00,98.99,8647,69.75,100.00,3236,70.10,99.97
48,339,692800,48339692800,12398,4616,P,83267659,82754090,48,339,692802,48339692802,3745,1379,P,39123930,39048986,39052379,38977435,46.90,47.10,99.82,99.82,3745,30.21,100.00,1379,29.87,100.00
48,339,692900,48339692900,4518,1646,P,75557804,75410370,48,339,692801,48339692801,8647,3237,P,44562891,44124266,260135,260135,0.34,0.34,0.58,0.59,0,0.00,0.00,1,0.06,0.03
48,339,692900,48339692900,4518,1646,P,75557804,75410370,48,339,692900,48339692900,4518,1645,W,75297590,75150156,75297590,75150156,99.66,99.65,100.00,100.00,4518,100.00,100.00,1645,99.94,100.00
48,339,692900,48339692900,4518,1646,P,75557804,75410370,48,407,200102,48407200102,10069,4149,P,662735377,659977022,79,79,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,339,693000,48339693000,10144,3405,W,117496903,117415953,48,339,693000,48339693000,10144,3405,W,117496903,117415953,117496903,117415953,100.00,100.00,100.00,100.00,10144,100.00,100.00,3405,100.00,100.00
48,339,693100,48339693100,10364,3354,P,18518874,18478972,48,339,693101,48339693101,6175,1968,W,4642006,4602104,4642006,4602104,25.07,24.90,100.00,100.00,6175,59.58,100.00,1968,58.68,100.00
48,339,693100,48339693100,10364,3354,P,18518874,18478972,48,339,693102,48339693102,4189,1386,W,13876868,13876868,13876868,13876868,74.93,75.10,100.00,100.00,4189,40.42,100.00,1386,41.32,100.00
48,339,693200,48339693200,7514,2701,W,25070750,25070750,48,339,693200,48339693200,7514,2701,P,25226314,25226314,25070750,25070750,100.00,100.00,99.38,99.38,7514,100.00,100.00,2701,100.00,100.00
48,339,693300,48339693300,6565,2846,W,25865083,25327767,48,339,693300,48339693300,6565,2846,W,25865083,25327767,25865083,25327767,100.00,100.00,100.00,100.00,6565,100.00,100.00,2846,100.00,100.00
48,339,693400,48339693400,4252,1562,P,2828973,2828973,48,339,693200,48339693200,7514,2701,P,25226314,25226314,155564,155564,5.50,5.50,0.62,0.62,0,0.00,0.00,0,0.00,0.00
48,339,693400,48339693400,4252,1562,P,2828973,2828973,48,339,693400,48339693400,4252,1562,W,2673409,2673409,2673409,2673409,94.50,94.50,100.00,100.00,4252,100.00,100.00,1562,100.00,100.00
48,339,693500,48339693500,5633,2659,W,5096325,5096325,48,339,693500,48339693500,5633,2659,W,5096325,5096325,5096325,5096325,100.00,100.00,100.00,100.00,5633,100.00,100.00,2659,100.00,100.00
48,339,693600,48339693600,2878,1872,W,6433994,6404871,48,339,693600,48339693600,2878,1872,W,6433994,6404871,6433994,6404871,100.00,100.00,100.00,100.00,2878,100.00,100.00,1872,100.00,100.00
48,339,693700,48339693700,6834,3298,P,37387269,34658470,48,339,693700,48339693700,6834,3298,W,37318365,34658470,37318365,34658470,99.82,100.00,100.00,100.00,6834,100.00,100.00,3298,100.00,100.00
48,339,693700,48339693700,6834,3298,P,37387269,34658470,48,339,694302,48339694302,7656,3961,P,19429159,10867041,68904,0,0.18,0.00,0.35,0.00,0,0.00,0.00,0,0.00,0.00
48,339,693800,48339693800,3728,1430,W,13738533,13578286,48,339,693800,48339693800,3728,1430,W,13738533,13578286,13738533,13578286,100.00,100.00,100.00,100.00,3728,100.00,100.00,1430,100.00,100.00
48,339,693900,48339693900,11162,2908,W,40462274,40348157,48,339,693900,48339693900,11162,2908,W,40462274,40348157,40462274,40348157,100.00,100.00,100.00,100.00,11162,100.00,100.00,2908,100.00,100.00
48,339,694000,48339694000,9070,3421,W,125354845,125258087,48,339,694000,48339694000,9070,3421,W,125354845,125258087,125354845,125258087,100.00,100.00,100.00,100.00,9070,100.00,100.00,3421,100.00,100.00
48,339,694100,48339694100,16980,6167,P,194415651,193168633,48,339,694101,48339694101,11249,4105,P,154212848,153252350,154185801,153225303,79.31,79.32,99.98,99.98,11249,66.25,100.00,4105,66.56,100.00
48,339,694100,48339694100,16980,6167,P,194415651,193168633,48,339,694102,48339694102,5731,2062,W,40229850,39943330,40229850,39943330,20.69,20.68,100.00,100.00,5731,33.75,100.00,2062,33.44,100.00
48,339,694200,48339694200,17249,8068,P,137315873,107414318,48,339,694101,48339694101,11249,4105,P,154212848,153252350,27047,27047,0.02,0.03,0.02,0.02,0,0.00,0.00,0,0.00,0.00
48,339,694200,48339694200,17249,8068,P,137315873,107414318,48,339,694201,48339694201,6786,3272,P,83602363,68387277,81907353,68387277,59.65,63.67,97.97,100.00,6786,39.34,100.00,3272,40.56,100.00
48,339,694200,48339694200,17249,8068,P,137315873,107414318,48,339,694202,48339694202,10463,4796,W,55051740,38999994,55051740,38999994,40.09,36.31,100.00,100.00,10463,60.66,100.00,4796,59.44,100.00
48,339,694200,48339694200,17249,8068,P,137315873,107414318,48,339,694700,48339694700,3272,1539,P,324002183,307900111,329733,0,0.24,0.00,0.10,0.00,0,0.00,0.00,0,0.00,0.00
48,339,694300,48339694300,19958,10180,P,69256432,42764670,48,339,694301,48339694301,12302,6219,W,49896177,31897629,49896177,31897629,72.05,74.59,100.00,100.00,12302,61.64,100.00,6219,61.09,100.00
48,339,694300,48339694300,19958,10180,P,69256432,42764670,48,339,694302,48339694302,7656,3961,P,19429159,10867041,19360255,10867041,27.95,25.41,99.65,100.00,7656,38.36,100.00,3961,38.91,100.00
48,339,694400,48339694400,7387,3157,W,58470433,57566232,48,339,694400,48339694400,7387,3157,W,58470433,57566232,58470433,57566232,100.00,100.00,100.00,100.00,7387,100.00,100.00,3157,100.00,100.00
48,339,694500,48339694500,6425,2270,P,154439156,153674977,48,339,690401,48339690401,5643,1825,P,41031266,40906060,505041,505041,0.33,0.33,1.23,1.23,23,0.36,0.41,9,0.40,0.49
48,339,694500,48339694500,6425,2270,P,154439156,153674977,48,339,694500,48339694500,6402,2261,W,153934115,153169936,153934115,153169936,99.67,99.67,100.00,100.00,6402,99.64,100.00,2261,99.60,100.00
48,339,694600,48339694600,6403,2592,W,229587114,228768037,48,339,694600,48339694600,6405,2594,P,229636468,228817391,229587114,228768037,100.00,100.00,99.98,99.98,6403,100.00,99.97,2592,100.00,99.92
48,339,694700,48339694700,3272,1539,P,325367460,307900111,48,339,694201,48339694201,6786,3272,P,83602363,68387277,1695010,0,0.52,0.00,2.03,0.00,0,0.00,0.00,0,0.00,0.00
48,339,694700,48339694700,3272,1539,P,325367460,307900111,48,339,694700,48339694700,3272,1539,P,324002183,307900111,323672450,307900111,99.48,100.00,99.90,100.00,3272,100.00,100.00,1539,100.00,100.00
48,341,950100,48341950100,2092,867,W,641665843,641067154,48,341,950100,48341950100,2092,867,P,641701407,641102718,641665843,641067154,100.00,100.00,99.99,99.99,2092,100.00,100.00,867,100.00,100.00
48,341,950200,48341950200,6671,2310,P,1703149644,1678030162,48,341,950100,48341950100,2092,867,P,641701407,641102718,35564,35564,0.00,0.00,0.01,0.01,0,0.00,0.00,0,0.00,0.00
48,341,950200,48341950200,6671,2310,P,1703149644,1678030162,48,341,950200,48341950200,6671,2310,W,1703114080,1677994598,1703114080,1677994598,100.00,100.00,100.00,100.00,6671,100.00,100.00,2310,100.00,100.00
48,341,950300,48341950300,7739,2820,W,7633723,7633723,48,341,950300,48341950300,7739,2820,W,7633723,7633723,7633723,7633723,100.00,100.00,100.00,100.00,7739,100.00,100.00,2820,100.00,100.00
48,341,950400,48341950400,5402,1884,W,3457739,3457739,48,341,950400,48341950400,5402,1884,W,3457739,3457739,3457739,3457739,100.00,100.00,100.00,100.00,5402,100.00,100.00,1884,100.00,100.00
48,343,950100,48343950100,4661,2226,P,355360271,351410484,48,343,950100,48343950100,4661,2226,W,355359872,351410085,355359872,351410085,100.00,100.00,100.00,100.00,4661,100.00,100.00,2226,100.00,100.00
48,343,950100,48343950100,4661,2226,P,355360271,351410484,48,449,950400,48449950400,5774,2226,P,278386156,269633573,399,399,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,343,950200,48343950200,5718,2717,P,305662205,292275391,48,067,950700,48067950700,5411,2439,P,363406008,360846578,25,25,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,343,950200,48343950200,5718,2717,P,305662205,292275391,48,343,950200,48343950200,5718,2717,P,305663404,292275608,305662180,292275366,100.00,100.00,100.00,100.00,5718,100.00,100.00,2717,100.00,100.00
48,343,950300,48343950300,2555,1081,P,9009168,8951656,48,343,950200,48343950200,5718,2717,P,305663404,292275608,1224,242,0.01,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,343,950300,48343950300,2555,1081,P,9009168,8951656,48,343,950300,48343950300,2555,1081,W,9007944,8951414,9007944,8951414,99.99,100.00,100.00,100.00,2555,100.00,100.00,1081,100.00,100.00
48,345,950100,48345950100,1210,779,P,2563618030,2562975229,48,101,950100,48101950100,1505,968,P,2335172384,2332448314,41188,41188,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,345,950100,48345950100,1210,779,P,2563618030,2562975229,48,345,950100,48345950100,1210,779,P,2563597631,2562954830,2563576842,2562934041,100.00,100.00,100.00,100.00,1210,100.00,100.00,779,100.00,100.00
48,347,950100,48347950100,2624,1188,W,230758196,228494836,48,347,950100,48347950100,2624,1188,W,230758196,228494836,230758196,228494836,100.00,100.00,100.00,100.00,2624,100.00,100.00,1188,100.00,100.00
48,347,950200,48347950200,4875,2400,P,582697068,576744723,48,347,950200,48347950200,4875,2400,W,582697062,576744717,582697062,576744717,100.00,100.00,100.00,100.00,4875,100.00,100.00,2400,100.00,100.00
48,347,950200,48347950200,4875,2400,P,582697068,576744723,48,347,950301,48347950301,7258,3056,P,454926711,445623640,6,6,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,347,950301,48347950301,7258,3056,W,450054735,445623634,48,347,950301,48347950301,7258,3056,P,454926711,445623640,450054735,445623634,100.00,100.00,98.93,100.00,7258,100.00,100.00,3056,100.00,100.00
48,347,950302,48347950302,7509,2658,P,163393158,149399166,48,347,950301,48347950301,7258,3056,P,454926711,445623640,4871970,0,2.98,0.00,1.07,0.00,0,0.00,0.00,0,0.00,0.00
48,347,950302,48347950302,7509,2658,P,163393158,149399166,48,347,950302,48347950302,7509,2658,W,158521188,149399166,158521188,149399166,97.02,100.00,100.00,100.00,7509,100.00,100.00,2658,100.00,100.00
48,347,950400,48347950400,7442,3187,W,327247974,324826423,48,347,950400,48347950400,7442,3187,W,327247974,324826423,327247974,324826423,100.00,100.00,100.00,100.00,7442,100.00,100.00,3187,100.00,100.00
48,347,950500,48347950500,7279,3711,P,14842663,14808396,48,347,950501,48347950501,2573,1358,W,4431939,4421746,4431939,4421746,29.86,29.86,100.00,100.00,2573,35.35,100.00,1358,36.59,100.00
48,347,950500,48347950500,7279,3711,P,14842663,14808396,48,347,950502,48347950502,4706,2353,W,10410724,10386650,10410724,10386650,70.14,70.14,100.00,100.00,4706,64.65,100.00,2353,63.41,100.00
48,347,950600,48347950600,6529,1438,W,2389889,2389889,48,347,950600,48347950600,6529,1438,W,2389889,2389889,2389889,2389889,100.00,100.00,100.00,100.00,6529,100.00,100.00,1438,100.00,100.00
48,347,950700,48347950700,4526,1922,W,17492321,17477348,48,347,950700,48347950700,4526,1922,W,17492321,17477348,17492321,17477348,100.00,100.00,100.00,100.00,4526,100.00,100.00,1922,100.00,100.00
48,347,950800,48347950800,4010,1562,W,6085332,6083909,48,347,950800,48347950800,4010,1562,W,6085332,6083909,6085332,6083909,100.00,100.00,100.00,100.00,4010,100.00,100.00,1562,100.00,100.00
48,347,950900,48347950900,2678,1256,P,7100375,7037316,48,347,950900,48347950900,2678,1256,W,7100352,7037293,7100352,7037293,100.00,100.00,100.00,100.00,2678,100.00,100.00,1256,100.00,100.00
48,347,950900,48347950900,2678,1256,P,7100375,7037316,48,347,951000,48347951000,4674,2540,P,20704076,20696107,23,23,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,347,951000,48347951000,4674,2540,W,20704053,20696084,48,347,951000,48347951000,4674,2540,P,20704076,20696107,20704053,20696084,100.00,100.00,100.00,100.00,4674,100.00,100.00,2540,100.00,100.00
48,347,951100,48347951100,5120,2488,W,718500372,657938424,48,347,951100,48347951100,5120,2488,W,718500372,657938424,718500372,657938424,100.00,100.00,100.00,100.00,5120,100.00,100.00,2488,100.00,100.00
48,349,970100,48349970100,3705,1444,P,367800575,363421788,48,349,970100,48349970100,3705,1444,P,367800632,363421845,367800574,363421787,100.00,100.00,100.00,100.00,3705,100.00,100.00,1444,100.00,100.00
48,349,970100,48349970100,3705,1444,P,367800575,363421788,48,349,970200,48349970200,5878,2340,P,127880557,126221442,1,1,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,349,970200,48349970200,5878,2340,P,127742775,126090385,48,349,970100,48349970100,3705,1444,P,367800632,363421845,58,58,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,349,970200,48349970200,5878,2340,P,127742775,126090385,48,349,970200,48349970200,5878,2340,P,127880557,126221442,127742717,126090327,100.00,100.00,99.89,99.90,5878,100.00,100.00,2340,100.00,100.00
48,349,970300,48349970300,7564,3069,W,234480412,232185604,48,349,970300,48349970300,7564,3069,P,234652183,232357375,234480412,232185604,100.00,100.00,99.93,99.93,7564,100.00,100.00,3069,100.00,100.00
48,349,970400,48349970400,4382,1961,W,423406860,409524339,48,349,970400,48349970400,4382,1961,P,423564361,409681840,423406860,409524339,100.00,100.00,99.96,99.96,4382,100.00,100.00,1961,100.00,100.00
48,349,970500,48349970500,3995,1824,W,3446873,3446873,48,349,970500,48349970500,3995,1824,W,3446873,3446873,3446873,3446873,100.00,100.00,100.00,100.00,3995,100.00,100.00,1824,100.00,100.00
48,349,970600,48349970600,3420,1652,P,475262845,430930857,48,349,970600,48349970600,3420,1652,P,475185032,430967325,475120839,430930857,99.97,100.00,99.99,99.99,3420,100.00,100.00,1652,100.00,100.00
48,349,970600,48349970600,3420,1652,P,475262845,430930857,48,349,970700,48349970700,5318,2580,P,438111732,321878255,142006,0,0.03,0.00,0.03,0.00,0,0.00,0.00,0,0.00,0.00
48,349,970700,48349970700,5318,2580,P,438168106,322042185,48,349,970200,48349970200,5878,2340,P,127880557,126221442,137839,131114,0.03,0.04,0.11,0.10,0,0.00,0.00,0,0.00,0.00
48,349,970700,48349970700,5318,2580,P,438168106,322042185,48,349,970600,48349970600,3420,1652,P,475185032,430967325,64193,36468,0.01,0.01,0.01,0.01,0,0.00,0.00,0,0.00,0.00
48,349,970700,48349970700,5318,2580,P,438168106,322042185,48,349,970700,48349970700,5318,2580,P,438111732,321878255,437964764,321873293,99.95,99.95,99.97,100.00,5318,100.00,100.00,2580,100.00,100.00
48,349,970700,48349970700,5318,2580,P,438168106,322042185,48,349,970900,48349970900,8106,2937,P,122853745,122020517,1310,1310,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,349,970800,48349970800,1849,658,W,1832825,1832825,48,349,970800,48349970800,1849,658,W,1832825,1832825,1832825,1832825,100.00,100.00,100.00,100.00,1849,100.00,100.00,658,100.00,100.00
48,349,970900,48349970900,8106,2937,P,123029168,122195940,48,349,970300,48349970300,7564,3069,P,234652183,232357375,171771,171771,0.14,0.14,0.07,0.07,0,0.00,0.00,0,0.00,0.00
48,349,970900,48349970900,8106,2937,P,123029168,122195940,48,349,970700,48349970700,5318,2580,P,438111732,321878255,4962,4962,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
48,349,970900,48349970900,8106,2937,P,123029168,122195940,48,349,970900,48349970900,8106,2937,P,122853745,122020517,122852435,122019207,99.86,99.86,100.00,100.00,8106,100.00,100.00,2937,100.00,100.00
48,349,971000,48349971000,3518,1769,P,617392190,603252668,48,293,970100,48293970100,2180,977,P,630368866,622425938,753,753,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0.00
